Product name,ASIN,Condition,Total orders,NCX orders,Fulfilled by,SKU,NCX rate,Top NCX reason,NCX Review Rate,NCX Return Rate,Last updated,pcxHealth
"Vive Walker Handle Cushions (2-Pack) Extra Soft Sheepskin Grips - Padded Hand Cover Accessories for Folding Rolling Wheelchair, Rollator Handle, Senior, Elderly Grippers - Foam Padding for Disability","B091B79BT6","New",12,1,"Amazon","B091B79BT6","8.33%","Product condition not as expected
100%","0%","8.33%","Feb 14, 2025","Good"
"Vive Sheepskin Crutch Pads & Hand Grips - Comfortable, Breathable, Machine Washable Padding for Adults - Premium Accessory Covers for Crutches, Armpits - Latex-Free & Non-Toxic","B091B4Q4SV","New",118,2,"Amazon","B091B4Q4SV","1.69%","Defective item
50%","0%","1.69%","Feb 14, 2025","Good"
"Vive Sheepskin Crutch Pads & Hand Grips - Comfortable, Breathable, Machine Washable Padding for Adults - Premium Accessory Covers for Crutches, Armpits - Latex-Free & Non-Toxic","B091B2GLMH","New",192,12,"Amazon","B091B2GLMH","6.25%","Performance or quality not adequate
83%","0%","5.73%","Feb 14, 2025","Poor"
"Vive Mobility Knee Scooter Pad Cover - Soft Plush Adult Sheepskin Memory Foam Cushion, Walker Accessory for Knee Roller, Padded Accessories Leg Cart Improves Comfort with Injury, Universal Fit (Gray)","B08ZHM9KLK","New",205,3,"Amazon","B08ZHM9KLK","1.46%","Defective item
33%","0%","1.46%","Feb 14, 2025","Good"
"Vive Wheelchair Armrest Covers (Pair) - Memory Foam Sheepskin Pad for Office & Transport Chair - Soft Support Cushion Accessories for Padded Arm Rest, Kids, Adults - Comfort Padding Pressure Relief","B08ZH6SH59","New",69,0,"Amazon","B08ZH6SH59","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Mobility Knee Scooter Pad Cover - Soft Plush Adult Sheepskin Memory Foam Cushion, Walker Accessory for Knee Roller, Padded Accessories Leg Cart Improves Comfort with Injury, Universal Fit (Blue)","B08ZH4KRLY","New",41,1,"Amazon","B08ZH4KRLY","2.44%","Performance or quality not adequate
100%","0%","2.44%","Feb 14, 2025","Excellent"
"Vive Wheelchair Armrest Covers (Pair) - Memory Foam Sheepskin Pad for Office & Transport Chair - Soft Support Cushion Accessories for Padded Arm Rest, Kids, Adults - Comfort Padding Pressure Relief","B08ZGLNBMY","New",94,3,"Amazon","B08ZGLNBMY","3.19%","Wrong item was sent
33%","0%","3.19%","Feb 14, 2025","Good"
"Vive Wheelchair Armrest Covers (Pair) - Memory Foam Sheepskin Pad for Office & Transport Chair - Soft Support Cushion Accessories for Padded Arm Rest, Kids, Adults - Comfort Padding Pressure Relief","B08ZGD6JP4","New",6,0,"Amazon","B08ZGD6JP4","0%","--","0%","0%","Feb 8, 2025","Excellent"
"Vive CPAP Strap Covers (4 Pack) - Soft Fleece CPAP Headgear Mask Cushion Covers for Skin Protection - CPAP Accessories Comfort Pad Reduce Red Marks, Pressure & Discomfort - Universal for CPAP Models","B08XMZCKVG","New",17,0,"Amazon","B08XMZCKVG","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Crutch Accessories Bag - Pouch for Crutches with Foam Padded Grip Covers - Accessory Storage Carry Kit for Women, Men, Adults, Kids - Cup and Bottle Pocket Holder with Ergonomic","B08XMWZ49B","New",1,0,"Amazon","B08XMWZ49B","0%","--","0%","0%","Feb 10, 2025","Excellent"
"Vive Walker Bag - Accessories Wheelchair Basket Pouch (Water Resistant) - Seniors Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B08WCMBPMK","New",19,0,"Amazon","B08WCMBPMK","0%","--","0%","0%","Feb 12, 2025","Excellent"
"Vive Walker Bag - Accessories Wheelchair Basket Pouch (Water Resistant) - Seniors Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B08WCJ3HRR","New",208,3,"Amazon","B08WCJ3HRR","1.44%","Defective item
33%","0%","1.44%","Feb 14, 2025","Good"
"Vive Walker Bag - Accessories Wheelchair Basket Pouch (Water Resistant) - Seniors Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B08WCG6RVH","New",6,0,"Amazon","B08WCG6RVH","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Precision Smart Oral Thermometer - FSA/HSA Approved Medical Grade Body Temperature Reader for Adults, Babies - Digital Fever Monitor with App for Home Use, Under The Tongue, Armpit & Rectal","B08WB24KB8","New",22,1,"Amazon","B08WB24KB8","4.55%","Defective item
100%","0%","4.55%","Feb 14, 2025","Good"
"Vive Wheelchair Poncho - Lightweight, Breathable and Waterproof Raincoat - Reusable and Packable Cape With Hood- Men, Women","B08W9DT2JB","New",54,0,"Amazon","B08W9DT2JB","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Elbow Brace - Tennis Compression Sleeve - Wrap for Golfers, Bursitis, Left or Right Arm - Tendonitis Support Strap for Golf, Men and Women - Epicondylitis and Sports Recovery (Beige, Standard)","B08W8L3VPP","New",44,7,"Amazon","B08W8L3VPP","15.91%","Performance or quality not adequate
85%","0%","15.91%","Feb 13, 2025","Fair"
"Vive Elbow Brace - Tennis Compression Sleeve - Wrap for Golfers, Bursitis, Left or Right Arm - Tendonitis Support Strap for Golf, Men and Women - Epicondylitis and Sports Recovery (Gray, Standard)","B08W8DCXJC","New",46,3,"Amazon","B08W8DCXJC","6.52%","Too Large
33%","0%","6.52%","Feb 14, 2025","Good"
"Vive Bag for Wheelchairs & Walkers - Machine Washable, Double-Stitched, Water-Resistant Accessory Backpack for Rollators, Wheelchairs, Walkers - Pouch with XL Pockets & Straps for Quick Installation","B08TX45BT2","New",22,0,"Amazon","B08TX45BT2","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Trigger Finger Splint - Full Hand and Wrist Brace Support - Adjustable Locking Straightener - Straightening Immobilizer Treatment For Sprains, Mallet Injury, Arthritis, Tendonitis (Beige)","B08TRQZPVL","New",97,4,"Amazon","B08TRQZPVL","4.12%","Performance or quality not adequate
75%","0%","4.12%","Feb 12, 2025","Good"
"Vive Finger Splints for Trigger Finger - For Broken Fingers, Hand, Middle, Ring, Wrist - Adjustable Brace Support - Locking Straightening Immobilizer for Sprains, Pain Relief, Mallet Injury, Arthritis","B08TRQ87WD","New",36,4,"Amazon","B08TRQ87WD","11.11%","Performance or quality not adequate
100%","0%","11.11%","Feb 13, 2025","Good"
"Vive Bed Cane for Seniors - Bed Handle Bedside Assist Adjustable Height Grab Bar Rail - Help Elderly Adults Get Out of Bed - Handicap Sit to Stand Pull Up Assistance - Mobility Aid Transfer Handrail","B08SV6LKWF","New",26,2,"Amazon","B08SV6LKWF","7.69%","Performance or quality not adequate
100%","0%","7.69%","Feb 7, 2025","Excellent"
"Vive Foot Assist Bed Rail for Elderly Adults - Bed Cane Bed Rail for Seniors - Bed Ladder Pull Up Alternative - Help Getting Out of Bed Aid - Shoulder Recovery Aid - Bedside Handle Bar for Sitting Up","B08STQB7JN","New",12,3,"Amazon","B08STQB7JN","25%","Performance or quality not adequate
66%","0%","25%","Feb 13, 2025","Fair"
"Vive Yoga Poster - Poses for Beginners and Experts - Mat Exercise Home Gym Workout Accessories Set- Double Sided Laminated Flow Chart Accessory - Instructional Guided Routine - for Women, Men","B08NXR18BG","New",149,2,"Amazon","B08NXR18BG","1.34%","Performance or quality not adequate
100%","0%","0.67%","Feb 14, 2025","Good"
"Vive Toilet Aids for Wiping Bottom - Tongs for Toileting, Wiper Reacher Tool, Self Wipe Assist - Handicap Accessories for Daily Living, Back & Shoulder Surgery Recovery, Limited Mobility - Long Handle","B08N5B7Q2J","New",435,3,"Amazon","B08N5B7Q2J","0.69%","Defective item
33%","0%","0.69%","Feb 14, 2025","Good"
"Vive Foot Scrubber for Use in The Shower - Feet Cleaner for Dead Skin with Pumice Stone - Massager and Brush Exfoliating - Callus Remover, Improve Circulation and Relieves Pain - Nonslip Suction Cups","B08N59WFF6","New",18,1,"Amazon","B08N59WFF6","5.56%","Performance or quality not adequate
100%","0%","5.56%","Feb 14, 2025","Excellent"
"Vive Ankle Wrap (2 Pack) - Strap Heel Brace Stabilizer For Sprained Foot - Breathable, Soft, Firm Compression Sport Sleeve For Swelling - Adjustable Nonslip Elastic Support For Tendonitis (Women, Men)","B08N366789","New",12,0,"Amazon","B08N366789","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Ankle Wrap (2 Pack) - Strap Heel Brace Stabilizer For Sprained Foot - Breathable, Soft, Firm Compression Sport Sleeve For Swelling - Adjustable Nonslip Elastic Support For Tendonitis (Women, Men)","B08N2WL3XV","New",42,6,"Amazon","B08N2WL3XV","14.29%","Performance or quality not adequate
83%","0%","11.9%","Feb 13, 2025","Fair"
"Xtra-Comfort Water Pillow for Sleeping (26""x18"") - Pillow for Side, Back Sleepers with Neck, Shoulder Pain - Night Sweats Cool Soft Memory Foam Pillow","B08MMH82RD","New",78,4,"Amazon","B08MMH82RD","5.13%","Performance or quality not adequate
50%","0%","5.13%","Feb 14, 2025","Good"
"Vive Workout Posters for Home Gym - 52 Streching Exercises Full Body Workout - Laminated Pre Post Routines Wall Chart - Bodyweight Poses Instruction Guide for Core, Abs, Legs, Glutes, Upper Body","B08LL8F2PS","New",34,2,"Amazon","B08LL8F2PS","5.88%","Performance or quality not adequate
100%","0%","5.88%","Feb 14, 2025","Good"
"Vive Walking Cane for Women, Men, Elderly - Patented Offset Grip - Lightweight Adjustable Walking Aid with a Non-Slip Tip - Sturdy Balancing Mobility Aid for Seniors (Folding Offset Cane)","B08L9KBKS3","New",14,1,"Amazon","B08L9KBKS3","7.14%","Performance or quality not adequate
100%","0%","7.14%","Feb 12, 2025","Good"
"Vive Copper Arthritis Gloves - Full Hand Compression Touchscreen Finger - For Carpal Tunnel, Rheumatoid, Joint Pain, Inflammation - Flexible Wrist and Thumb Pressure Relief for Typing - For Men, Women","B08KSKK42Y","New",9,0,"Amazon","B08KSKK42Y","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Walker Bag - Accessories Wheelchair Basket Pouch (Water Resistant) - Seniors Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B08KSKFXRW","New",155,9,"Amazon","B08KSKFXRW","5.81%","Performance or quality not adequate
88%","0%","5.16%","Feb 14, 2025","Good"
"Vive Walker Bag - Accessories Wheelchair Basket Pouch (Water Resistant) - Seniors Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B08KSHZHGW","New",103,3,"Amazon","B08KSHZHGW","2.91%","Performance or quality not adequate
33%","0%","2.91%","Feb 14, 2025","Good"
"Vive Copper Arthritis Gloves - Full Hand Compression Touchscreen Finger - For Carpal Tunnel, Rheumatoid, Joint Pain, Inflammation - Flexible Wrist and Thumb Pressure Relief for Typing - For Men, Women","B08KSHV5DW","New",53,4,"Amazon","B08KSHV5DW","7.55%","Performance or quality not adequate
25%","0%","7.55%","Feb 14, 2025","Good"
"Vive Textured Grab Bar for Bathtubs and Showers - Handicap Bathroom Safety Rail for Elderly - Wall Senior Handle for Tub, Toilet, Bath - Disability Assist Device Accessory Handrail for Injury","B08KJNPL1H","New",108,4,"Amazon","B08KJNPL1H","3.7%","Defective item
75%","0%","3.7%","Feb 14, 2025","Good"
"Vive Textured Grab Bar for Bathtubs and Showers - Handicap Bathroom Safety Rail for Elderly - Wall Senior Handle for Tub, Toilet, Bath - Disability Assist Device Accessory Handrail for Injury","B08KJKX6Z4","New",87,6,"Amazon","B08KJKX6Z4","6.9%","Performance or quality not adequate
50%","0%","6.9%","Feb 14, 2025","Fair"
"Vive Walker Ski Glide Covers 4 PCS - Accessories for Folding Walkers - Heavy Duty Removable Padded Replacement Caps for Seniors - Precut Padding, Rollator Tennis Ball, Feet Sliders for Indoor, Outdoor","B08KFGFW6K","New",1099,45,"Amazon","B08KFGFW6K","4.09%","Performance or quality not adequate
80%","0.18%","4%","Feb 14, 2025","Good"
"Vive Adjustable Walking Cane, Carbon Fiber - Lightweight Stick for Men, Women - Mobility Aid, Adjust Height, Rubber Tip-Portable Hurry Support for Seniors, Elderly, Balance-Ultra Light, Soft Hand Grip","B08J9FF59K","New",47,6,"Amazon","B08J9FF59K","12.77%","Defective item
50%","0%","12.77%","Feb 11, 2025","Poor"
"Vive Ultra-Lightweight Quad Cane with Pivot Base - Carbon Fiber Weighs Only 11 oz - Self Balancing Lightweight Walking Stick for Women, Men - Non-Slip Tips - Mobility Aid for Seniors, Adults, Balance","B08J8K1G1P","New",9,0,"Amazon","B08J8K1G1P","0%","--","0%","0%","Feb 8, 2025","Excellent"
"Vive Knee Sleeves (Pair) - Compression Support Sleeve Brace - Breathable, Lightweight, Comfortable - For ACL, PCL, Meniscus, Patella Pain, Weightlifting, Basketball, Running, Arthritis, Tendonitis","B08HPJ6CP6","new",8,3,"Amazon","B08HPJ6CP6","37.5%","Performance or quality not adequate
100%","0%","37.5%","Jan 11, 2025","Fair"
"Vive Fingerless Arthritis Gloves for Men & Women Made w/Copper Infused Fabric - Therapeutic Compression for Swelling, Carpal Tunnel, Tendonitis, Edema, & Finger Pain - Comfortable Non-Slip (Medium)","B08H8GB318","New",38,3,"Amazon","B08H8GB318","7.89%","Performance or quality not adequate
66%","0%","7.89%","Feb 14, 2025","Good"
"Wireless Bed Alarm by Vive - Motion Sensor Kit for Elderly Dementia Patients - Weight Movement Pressure Pad Detector - Automatic Health Alert System for Mat Elderly","B08GNTHG63","New",12,0,"Amazon","B08GNTHG63","0%","--","0%","0%","Feb 10, 2025","Excellent"
"Wireless Floor Alarm by Vive - Motion Sensor Kit for Elderly Dementia Patients - Weight Movement Pressure Pad Detector - Automatic Health Alert System for Mat Elderly","B08GNRLTD5","New",18,1,"Amazon","B08GNRLTD5","5.56%","Defective item
100%","0%","5.56%","Feb 12, 2025","Good"
"Vive Oxygen Tank Holder for Wheelchair - Portable Medical Cylinder Backpack for Travel - Carrier Accessories Bag for Walker, Rollator, Scooter - Case Fits Canister Sizes M2, M4, M6, M9, C, D, E","B08G1X7D7P","New",119,1,"Amazon","B08G1X7D7P","0.84%","Performance or quality not adequate
100%","0%","0.84%","Feb 14, 2025","Good"
"Vive Walker Bag - Accessories Wheelchair Basket Pouch (Water Resistant) - Seniors Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B08FJGHX8W","New",73,1,"Amazon","B08FJGHX8W","1.37%","Performance or quality not adequate
100%","0%","1.37%","Feb 12, 2025","Good"
"Vive Oxygen Tank Holder for Wheelchair - Portable Medical Cylinder Backpack for Travel - Carrier Accessories Bag for Walker, Rollator, Scooter - Case Fits Canister Sizes M2, M4, M6, M9, C, D, E","B08FCNVSPR","New",131,3,"Amazon","B08FCNVSPR","2.29%","Defective item
33%","0%","2.29%","Feb 14, 2025","Good"
"Vive Face Ice Pack Wrap for TMJ Pain Relief and Headaches - Face Ice Pack for Jaw Surgery Recovery, Oral Surgery & Wisdom Teeth extractions - Heating Pad for Head & Chin - Hot & Cold Therapy","B08FCNLS35","New",35,0,"Amazon","B08FCNLS35","0%","--","0%","0%","Feb 14, 2025","Good"
"Vive Sacroiliac SI Joint Hip Belt for Women & Men - Lower Back Support for Sciatica, Sacral Nerve, Pelvic Floor, Scoliosis, Anterior Pelvis Tilt Pain Relief - Adjustable Compression Brace (Up To 45"")","B08FCMJVRS","New",9,0,"Amazon","B08FCMJVRS","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Bag for Wheelchairs & Walkers - Machine Washable, Double-Stitched, Water-Resistant Accessory Backpack for Rollators, Wheelchairs, Walkers - Pouch with XL Pockets & Straps for Quick Installation","B08DX2WQJY","New",1,0,"Amazon","B08DX2WQJY","0%","--","0%","0%","Feb 12, 2025","Excellent"
"Vive Grab Bar for Bathtubs and Showers - Handicap Bathroom Safety Handrail for Elderly - Wall Senior Rail Handle for Tub, Toilet, Bath","B08DWRZ5MS","New",35,1,"Amazon","B08DWRZ5MS","2.86%","Performance or quality not adequate
100%","0%","2.86%","Feb 14, 2025","Excellent"
"Vive Grab Bar for Bathtubs and Showers - Handicap Bathroom Safety Handrail for Elderly - Wall Senior Rail Handle for Tub, Toilet, Bath","B08DWJ9TPQ","New",62,5,"Amazon","B08DWJ9TPQ","8.06%","Performance or quality not adequate
80%","0%","8.06%","Feb 14, 2025","Good"
"Vive 360° Pivot Disc - Patient Transfer Device for Elderly & Disabled - Swivel Turning Board 360 Degree Rotation - Handicap Senior & Stroke Disability Aid - Rotating Lazy Susan Turning Assist Pad","B08D9SLFFW","New",43,2,"Amazon","B08D9SLFFW","4.65%","Too Large
50%","0%","4.65%","Feb 14, 2025","Good"
"Vive Patient Lift Sling with Opening (400lb Capacity) - Lifting Aid Straps for Transfer - Commode Chair for Hydrolic Medical Full Body Device for Elderly, Bariatric, Nursing, Caregiver - Mesh Support","B08D9RFWTD","New",370,6,"Amazon","B08D9RFWTD","1.62%","Performance or quality not adequate
33%","0%","1.62%","Feb 14, 2025","Good"
"Vive Transfer Sling - Padded Assist Gait Belt - Heavy Duty Patient Lift with Straps - Mobility Standing and Lifting Aid for Disabled, Elderly, Seniors, Injured - Safely Move from Bed and Wheelchair","B08D9QVPMG","New",703,28,"Amazon","B08D9QVPMG","3.98%","Performance or quality not adequate
67%","0.14%","3.98%","Feb 14, 2025","Good"
"ViveSole Heel Cups for Heel Pain Relief (3 Pairs) - Gel Cushion Inserts for Heel Spur, Achilles Tendonitis, Plantar Fasciitis - Insole Pads for Shoes Women & Men - Silicone Supports, Shock Absorbing","B08CF3MJYC","New",12,0,"Amazon","B08CF3MJYC","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive CPAP Hose Holder for Bed - CPAP Hose Hanger with Clamp - CPAP Stand Tubing Holding Accessories Prevent Tube Leakage and Tangle - BiPAP, C-Pap Mask, Sleep Apnea Hose Lift Clamp Height Adjustable","B08CF3GPN1","new",41,1,"Amazon","B08CF3GPN1","2.44%","Performance or quality not adequate
100%","0%","2.44%","Feb 12, 2025","Good"
"Vive Palm Grip Protector (3 Pack) - Hand and Finger Contracture Cushions - for Arthritis, Skin Breakdown, Exercise Strength - Comfortable Elastic Band Sized for Men and Women - Stroke Patient Rehab","B08BQKWZST","New",123,2,"Amazon","B08BQKWZST","1.63%","Too Small
50%","0%","1.63%","Feb 14, 2025","Good"
"Vive Foldable Suction Reacher Grabber Tool for Elderly (1) - 32 Inches Long Reach Grabber Claw - Pick Up Grab Tool - Reachers for Disabled & Seniors Heavy Duty - Trash, Garbage, Cups Picker Assist","B08BPGJVRB","New",37,0,"Amazon","B08BPGJVRB","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Resistance Band Workout Poster (40 Illustrations) Laminated Bodyweight Hitt Exercise Chart for Abs, Glute, Back, Legs - Stretch Routine for Home Gym, Garage, for Men, Women - Cable Trainings","B089YVHL4P","New",31,1,"Amazon","B089YVHL4P","3.23%","Defective item
100%","0%","3.23%","Feb 14, 2025","Good"
"Vive Boxer Finger Splint Brace- Supports Pinky, Ring, Middle Metacarpals and Knuckles - Right or Left Adjustable Hand Brace - Straightening for Trigger Finger, Injury, Fracture, Broken, Tendonitis (9 inch)","B089LNFHHY","New",336,24,"Amazon","B089LNFHHY","7.14%","Performance or quality not adequate
41%","0%","7.14%","Feb 14, 2025","Good"
"Vive Boxer Finger Splint Brace- Supports Pinky, Ring, Middle Metacarpals and Knuckles - Right or Left Adjustable Hand Brace - Straightening for Trigger Finger, Injury, Fracture, Broken, Tendonitis (8 inch)","B089LLGB7W","New",629,56,"Amazon","B089LLGB7W","8.9%","Performance or quality not adequate
51%","0.16%","8.27%","Feb 13, 2025","Good"
"Vive Carpal Tunnel Wrist Brace (Left or Right) - Arm Compression Hand Support Splint - for Men, Women, Kids, Bowling, Tendonitis, Arthritis, Athletic Pain, Sports, Golf - Universal Adjustable Fit","B089657MRH","New",166,18,"Amazon","B089657MRH","10.84%","Performance or quality not adequate
50%","0%","10.84%","Feb 14, 2025","Fair"
"Vive Night Wrist Splint Brace - Left, Right Hand Sleep Support Wrap - Breathable & Lightweight Cushion Compression Arm Stabilizer for Carpal Tunnel, Men, Women, Kids, Tendonitis, Sports Pain","B088C1KJ4W","New",129,8,"Amazon","B088C1KJ4W","6.2%","Performance or quality not adequate
62%","0%","6.2%","Feb 14, 2025","Good"
"Vive Toilet Seat Cushion (Soft Cushioned Foam) - Easy Clean Soft Padded Bathroom Attachment - Elongated, Standard Seats - Comfort and Support Donut for Handicap, Adults (2"" Cushioned Foam, White)","B087NF5N6G","New",60,5,"Amazon","B087NF5N6G","8.33%","Performance or quality not adequate
60%","0%","8.33%","Feb 14, 2025","Fair"
"Vive Crutch Hand Grips & Pads - Padding for Walking Arm Crutches - Universal Underarm Padded Forearm Handle Pillow Covers for Hand Grips - Soft Foam Armpit Accessories for Adults, Kids","B087N44PJX","New",134,4,"Amazon","B087N44PJX","2.99%","Performance or quality not adequate
100%","0%","2.99%","Feb 14, 2025","Good"
"Vive Crutch Pads For Armpits and Hand Grips - Pads for Crutches Handles and Underarms - Crutch Cushions Covers - Soft Padded Under Arm Cover - Crutch Accessories for Women, Men, Kid (1 Pair, Paisley)","B087MW6VP9","New",148,5,"Amazon","B087MW6VP9","3.38%","Too Large
60%","0%","3.38%","Feb 14, 2025","Good"
"Vive Precision Grip Strength Tester - Hand Grip Dynamometer - Handheld Digital Grip Measurement Meter Device Trainer Power 198 Lbs / 90 Kgs - Strengthener Exerciser for Sports, School and Home Use","B087G2X7X7","New",39,2,"Amazon","B087G2X7X7","5.13%","Damaged item
50%","0%","0%","Feb 10, 2025","Good"
"Vive Walker Handle Cushions (2-Pack) Extra Soft Sheepskin Grips - Padded Hand Cover Accessories for Folding Rolling Wheelchair, Rollator Handle, Senior, Elderly Grippers - Foam Padding for Disability","B086WQ8F6Z","New",2,0,"Amazon","B086WQ8F6Z","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Self Standing Walking Cane Tip 3/4 Inch Heavy Duty Replacement Quad - Rubber Cane Foot Base All Terrain for Walking Sticks, Folding & Medical Canes - Stabilizing Cane Tip for Men, Women (Black)","B086WPQNJQ","New",265,8,"Amazon","B086WPQNJQ","3.02%","Performance or quality not adequate
87%","0%","3.02%","Feb 14, 2025","Good"
"Vive Cold Therapy Machine Replacement Pad - Flexible Ergonomic Reusable Padding for Ice Cold Therapy - Universal Shoulder, Ankle, Hip and Knee Adjustable Device Accessory for Swelling (Pads Only)","B0857J4LRV","new",6,2,"Amazon","B0857J4LRV","33.33%","Defective item
50%","0%","33.33%","Jan 12, 2025","Very poor"
"Sures Waterproof Chair Pads for Incontinence (22"" x 21"") - Washable, Waterproof Seat Protector - Chair Protector Seat Cover - Absorbent Incontinence Pad for Bed, Seat Car Wheelchair & Recliner (Brown)","B08511GKDS","New",688,9,"Amazon","B08511GKDS","1.31%","Performance or quality not adequate
55%","0%","1.31%","Feb 14, 2025","Good"
"Sures Waterproof Chair Pads for Incontinence (22"" x 21"") - Washable, Waterproof Seat Protector - Chair Protector Seat Cover - Absorbent Incontinence Pad for Bed, Seat, Car Wheelchair & Recliner (Gray)","B08511GCG2","New",828,12,"Amazon","B08511GCG2","1.45%","Performance or quality not adequate
63%","0%","1.45%","Feb 14, 2025","Good"
"Vive CPAP Neck Pad - Mask Strap Padded Accessories - Fleece Comfort Cover for Full Face and Nasal Headgear - BiPAP Machine Compatible Supplies - Pressure Relief Breathable Cushion - Machine Washable","B0844THJMV","New",163,6,"Amazon","B0844THJMV","3.68%","Performance or quality not adequate
83%","0%","3.68%","Feb 14, 2025","Good"
"ViveSole Budin Splint Toe Straightener (Pair) - Hammer Toe Corrector for Women, Men - Crooked Toe, Joint Realign Cushion Brace for Claw, Curled - Metatarsal Support Loop Guard Alignment Corrector Wrap","B083P5KDV5","New",91,7,"Amazon","B083P5KDV5","7.69%","Performance or quality not adequate
57%","0%","7.69%","Feb 14, 2025","Good"
"ViveSole Budin Splint Toe Straightener (Pair) - Hammer Toe Corrector for Women, Men - Crooked Toe, Joint Realign Cushion Brace for Claw, Curled - Metatarsal Support Loop Guard Alignment Corrector Wrap","B083P5HS3S","New",257,10,"Amazon","B083P5HS3S","3.89%","Performance or quality not adequate
60%","0%","3.89%","Feb 14, 2025","Good"
"Vive Rollator Accessories Bag - Under Seat Rollator Walker Basket for Seniors - Extra Large - Underseat Pouch Tote for Rolling Walkers - with Reinforced Liner to Prevent Sagging","B083F5R5KW","New",110,4,"Amazon","B083F5R5KW","3.64%","Performance or quality not adequate
100%","0%","2.73%","Feb 14, 2025","Good"
"Vive CPAP Slim Hose Tube Cover for Side Sleepers 6 ft - Sleep Apnea Insulator Sleeve for Heated & Standard Tubing - Compatible w/CPAP BiPAP Machines & Holders - Full Length Zipper, Soft Fleece Cover","B083F3XQKD","New",128,2,"Amazon","B083F3XQKD","1.56%","Performance or quality not adequate
100%","0%","1.56%","Feb 14, 2025","Good"
"Vive Walker Handle Cushions - Padded Hand Covers - Soft Padding Medical Accessories for Folding Rolling Wheelchair, Rollator Handle, Senior, Elderly Grippers - Foam Crutch Pads Grips - Mobility Aid (Pink)","B083F2WH81","New",172,6,"Amazon","B083F2WH81","3.49%","Performance or quality not adequate
83%","0%","3.49%","Feb 14, 2025","Good"
"Vive Arm Sling for Shoulder Injury & Surgery Recovery - Waterproof Mesh Shower Sling Immobilizer for Rotator Cuff Support - Right Left Arm for Men & Women - Stabilize Elbow, Wrist, Thumb, Dislocation","B083F2FMCC","New",3,0,"Amazon","B083F2FMCC","0%","--","0%","0%","Jan 22, 2025","Excellent"
"Vive Walker Handle Cushions - Padded Hand Covers - Soft Padding Medical Accessories for Folding Rolling Wheelchair, Rollator Handle, Senior, Elderly Grippers - Foam Crutch Pads Grips - Mobility Aid (Teal)","B083F2F34L","New",177,5,"Amazon","B083F2F34L","2.82%","Performance or quality not adequate
100%","0%","2.82%","Feb 14, 2025","Good"
"Vive Trigger Finger Splint Brace - Middle, Pinky, Pointer, Ring and Thumb Support - Palm Strap Included - Straighten Curved or Broken Fingers - Adjustable, Breathable Fit - Aluminum Pain Relief Guard","B082T285ZD","New",99,3,"Amazon","B082T285ZD","3.03%","Performance or quality not adequate
100%","0%","3.03%","Feb 14, 2025","Good"
"Arctic Flex Instant Ice Cold Pack (5"" x 6"", 24 Pack) - Portable Disposable Ice Packs for Injuries, Sports, Travel - Bulk Single Use Emergency Quick Cold Compress - First Aid Breakable Cold Treatment","B081S8QJLG","New",16,0,"Amazon","B081S8QJLG","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Crutch Pads, Bag, & Hand Grips (5 PCS) - Crutches for Adults Armpit Padding, Hand Grips, Accessories Pouch - Soft Tips Medical Padded Handles, Accessories for Kids, Men, Women - Lightweight","B08126MTR3","New",1115,52,"Amazon","B08126MTR3","4.66%","Performance or quality not adequate
88%","0%","4.48%","Feb 14, 2025","Good"
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Feet, Orthopedic (Large)","B07YYMQTNX","New",103,6,"Amazon","B07YYMQTNX","5.83%","Performance or quality not adequate
83%","0%","5.83%","Feb 14, 2025","Good"
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Feet Pain - Walking Orthopedic (X-Large)","B07YYLQK5L","New",94,10,"Amazon","B07YYLQK5L","10.64%","Performance or quality not adequate
50%","0%","10.64%","Feb 14, 2025","Good"
